Suburb Name;source_url;type_of_property;sale_rent;backup water;back-up power;Size;Security;Price;name;Images;Image;garages;floor_size;erf_size;bedrooms;bathrooms
CONSTANTIA;https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/111981307;House;Sale;;;354 m²;;R10 700 000 ;3 Bedroom House for Sale in Constantia;https://images.prop24.com/293757529/Ensure1280x720|https://images.prop24.com/295063080/Ensure1280x720;https://images.prop24.com/293757529/Ensure1280x720;2.0;227 m²;354 m²;3.0;2.0
CONSTANTIA;https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/111127310;House;Sale;;;1 001 m²;;R13 950 000 ;4 Bedroom House for Sale in Constantia;https://images.prop24.com/281920891/Ensure1280x720|https://images.prop24.com/281920892/Ensure1280x720;https://images.prop24.com/281920891/Ensure1280x720;2.0;361 m²;1 001 m²;4.0;4.5
CONSTANTIA;https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/111715160;House;Sale;;;4 192 m²;Alarm System;R10 950 000 ;4 Bedroom House for Sale in Constantia;https://images.prop24.com/291593684/Ensure1280x720|https://images.prop24.com/291593685/Ensure1280x720;https://images.prop24.com/291593684/Ensure1280x720;2.0;;4 192 m²;4.0;3.0
CONSTANTIA;https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/112390723;House;Sale;;;9 400 m²;Totally Fenced, Electric Garage, Electric Gate, Security Gate, Alarm System, 24 Hour Response, Intercom, Closed Circuit TV, 24 Hour Access, Guard House, Guard, Electric fencing, Perimeter Wall, Outdoor Beams, Indoor Beams;R65 000 000 ;7 Bedroom House for Sale in Constantia;https://images.prop24.com/302060767/Ensure1280x720|https://images.prop24.com/302060768/Ensure1280x720;https://images.prop24.com/302060767/Ensure1280x720;2.0;;9 400 m²;7.0;7.0
CONSTANTIA;https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/112490427;House;Sale;;;9 458 m²;;R15 000 000 ;5 Bedroom House for Sale in Constantia;https://images.prop24.com/312881534/Ensure1280x720|https://images.prop24.com/312881521/Ensure1280x720;https://images.prop24.com/312881534/Ensure1280x720;4.0;;9 458 m²;5.0;4.0
CONSTANTIA;https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/112282697;House;Sale;;;8 095 m²;Security including alarm, automatic gates, electric fence, electronic beams and intercom;R35 000 000 ;5 Bedroom House for Sale in Constantia;https://images.prop24.com/300199366/Ensure1280x720|https://images.prop24.com/300195041/Ensure1280x720;https://images.prop24.com/300199366/Ensure1280x720;3.0;;8 095 m²;5.0;6.0
CONSTANTIA;https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/112288108;House;Sale;;;7 583 m²;;R16 995 000 ;4 Bedroom House for Sale in Constantia;https://images.prop24.com/300286429/Ensure1280x720|https://images.prop24.com/300286430/Ensure1280x720;https://images.prop24.com/300286429/Ensure1280x720;2.0;;7 583 m²;4.0;2.0
CONSTANTIA;https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/112497096;House;Sale;;;1 884 m²;;R36 800 000 ;4 Bedroom House for Sale in Constantia;https://images.prop24.com/303877950/Ensure1280x720|https://images.prop24.com/303877951/Ensure1280x720;https://images.prop24.com/303877950/Ensure1280x720;2.0;572 m²;1 884 m²;4.0;4.0
CONSTANTIA;https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/112468033;House;Sale;;;853 m²;;R14 850 000 ;4 Bedroom House for Sale in Constantia;https://images.prop24.com/298816858/Ensure1280x720|https://images.prop24.com/298816817/Ensure1280x720;https://images.prop24.com/298816858/Ensure1280x720;2.0;406 m²;853 m²;4.0;4.5
CONSTANTIA;https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/113319230;House;Sale;Yes;Yes;;;R22 950 000 ;4 Bedroom House for Sale in Constantia;;https://images.prop24.com/315735027/Crop600x400;9.0;;4200 m²;4.0;4.0
CONSTANTIA;https://www.property24.com/for-sale/constantia/cape-town/western-cape/11742/112975851;House;Sale;Yes;Yes;;;R33 250 000 ;5 Bedroom House for Sale in Constantia;;https://images.prop24.com/311314762/Crop600x400;12.0;;8 094 m²;5.0;7.0
CONSTANTIA;https://www.property24.com/to-rent/belle-constantia/cape-town/western-cape/16246/113388082;House;Rent;;Yes;;;R75 000 ;3 Bedroom House to Rent in Belle Constantia;;https://images.prop24.com/317093005/Crop600x400;6.0;;2009 m²;3.0;3.5
CONSTANTIA;https://www.property24.com/to-rent/constantia/cape-town/western-cape/11742/113377437;House;Rent;Yes;Yes;;;R120 000 ;4 Bedroom House to Rent in Constantia;;https://images.prop24.com/316852440/Crop600x400;10.0;;7661 m²;4.0;3.5
CONSTANTIA;https://www.property24.com/to-rent/constantia/cape-town/western-cape/11742/113297330;House;Rent;Yes;;;;R110 000 ;7 Bedroom House to Rent in Constantia;;https://images.prop24.com/316343155/Crop600x400;11.0;;3600 m²;7.0;8.5
GREEN POINT;https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/113091427;House;Sale;;;285 m²;Alarm System, Intercom, Electric fencing, Outdoor Beams;R6 495 000 ;2 Bedroom House for Sale in Green Point;https://images.prop24.com/313235020/Ensure1280x720|https://images.prop24.com/313235001/Ensure1280x720;https://images.prop24.com/313235020/Ensure1280x720;2.0;140 m²;285 m²;2.0;2.0
GREEN POINT;https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/112755369;House;Sale;;;505 m²;;R12 995 000 ;5 Bedroom House for Sale in Green Point;https://images.prop24.com/308330540/Ensure1280x720|https://images.prop24.com/308330543/Ensure1280x720;https://images.prop24.com/308330540/Ensure1280x720;;285 m²;505 m²;5.0;4.5
GREEN POINT;https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/109721687;House;Sale;;;964 m²;;R39 750 000 ;30 Bedroom House for Sale in Green Point;https://images.prop24.com/293540044/Ensure1280x720|https://images.prop24.com/293540041/Ensure1280x720;https://images.prop24.com/293540044/Ensure1280x720;;;964 m²;30.0;30.0
GREEN POINT;https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/111133257;House;Sale;;;278 m²;;R5 950 000 ;3 Bedroom House for Sale in Green Point;https://images.prop24.com/283918079/Ensure1280x720|https://images.prop24.com/283918080/Ensure1280x720;https://images.prop24.com/283918079/Ensure1280x720;1.0;282 m²;278 m²;3.0;2.0
GREEN POINT;https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/112151388;House;Sale;;;419 m²;;R7 995 000 ;4 Bedroom House for Sale in Green Point;https://images.prop24.com/297903482/Ensure1280x720|https://images.prop24.com/297903480/Ensure1280x720;https://images.prop24.com/297903482/Ensure1280x720;2.0;;419 m²;4.0;4.5
GREEN POINT;https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/112192317;House;Sale;;;161 m²;;R5 425 000 ;3 Bedroom House for Sale in Green Point;https://images.prop24.com/298585438/Ensure1280x720|https://images.prop24.com/298585441/Ensure1280x720;https://images.prop24.com/298585438/Ensure1280x720;1.0;276 m²;161 m²;3.0;3.0
GREEN POINT;https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/112289142;House;Sale;;;368 m²;1;R10 000 000 ;4 Bedroom House for Sale in Green Point;https://images.prop24.com/300305704/Ensure1280x720|https://images.prop24.com/300305705/Ensure1280x720;https://images.prop24.com/300305704/Ensure1280x720;;;368 m²;4.0;3.0
GREEN POINT;https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/107315214;House;Sale;;;397 m²;;R15 995 000 ;5 Bedroom House for Sale in Green Point;https://images.prop24.com/291876819/Ensure1280x720|https://images.prop24.com/291876820/Ensure1280x720;https://images.prop24.com/291876819/Ensure1280x720;2.0;;397 m²;5.0;4.5
GREEN POINT;https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/111510845;House;Sale;;;561 m²;;R7 950 000 ;4 Bedroom House for Sale in Green Point;https://images.prop24.com/288379717/Ensure1280x720|https://images.prop24.com/288379718/Ensure1280x720;https://images.prop24.com/288379717/Ensure1280x720;1.0;250 m²;561 m²;4.0;3.0
GREEN POINT;https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/112549176;House;Sale;;;210 m²;;R4 895 000 ;3 Bedroom House for Sale in Green Point;https://images.prop24.com/304762546/Ensure1280x720|https://images.prop24.com/304762548/Ensure1280x720;https://images.prop24.com/304762546/Ensure1280x720;1.0;;210 m²;3.0;1.0
GREEN POINT;https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/112556649;House;Sale;;;;;R8 975 000 ;7 Bedroom House for Sale in Green Point;https://images.prop24.com/304889971/Ensure1280x720|https://images.prop24.com/304889972/Ensure1280x720;https://images.prop24.com/304889971/Ensure1280x720;;286 m²;;7.0;7.0
GREEN POINT;https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/111426024;House;Sale;;;320 m²;1;R15 995 000 ;5 Bedroom House for Sale in Green Point;https://images.prop24.com/286957846/Ensure1280x720|https://images.prop24.com/286957844/Ensure1280x720;https://images.prop24.com/286957846/Ensure1280x720;2.0;;320 m²;5.0;4.0
GREEN POINT;https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/112219354;House;Sale;;;674 m²;Security including burglar bars, intercom and security gates;R12 900 000 ;6 Bedroom House for Sale in Green Point;https://images.prop24.com/299053634/Ensure1280x720|https://images.prop24.com/299053638/Ensure1280x720;https://images.prop24.com/299053634/Ensure1280x720;2.0;;674 m²;6.0;3.0
GREEN POINT;https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/112693554;House;Sale;;;227 m²;;R5 500 000 ;3 Bedroom House for Sale in Green Point;https://images.prop24.com/307261473/Ensure1280x720|https://images.prop24.com/307261474/Ensure1280x720;https://images.prop24.com/307261473/Ensure1280x720;1.0;;227 m²;3.0;2.0
GREEN POINT;https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/112281535;House;Sale;;;543 m²;;R12 250 000 ;5 Bedroom House for Sale in Green Point;https://images.prop24.com/300173678/Ensure1280x720|https://images.prop24.com/300173685/Ensure1280x720;https://images.prop24.com/300173678/Ensure1280x720;3.0;425 m²;543 m²;5.0;4.0
GREEN POINT;https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/112567765;House;Sale;;;122 m²;;R5 999 000 ;2 Bedroom House for Sale in Green Point;https://images.prop24.com/305079567/Ensure1280x720|https://images.prop24.com/305079575/Ensure1280x720;https://images.prop24.com/305079567/Ensure1280x720;;170 m²;122 m²;2.0;2.0
GREEN POINT;https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/112313876;House;Sale;;;784 m²;Alarm System, Intercom, 24 Hour Access, Electric fencing;R8 500 000 ;4 Bedroom House for Sale in Green Point;https://images.prop24.com/300728960/Ensure1280x720|https://images.prop24.com/300728967/Ensure1280x720;https://images.prop24.com/300728960/Ensure1280x720;2.0;306 m²;784 m²;4.0;2.5
GREEN POINT;https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/112137430;House;Sale;;;242 m²;24 Hour Access, Alarm System, Intercom;R4 950 000 ;2 Bedroom House for Sale in Green Point;https://images.prop24.com/309554765/Ensure1280x720|https://images.prop24.com/308921532/Ensure1280x720;https://images.prop24.com/309554765/Ensure1280x720;;123 m²;242 m²;2.0;2.5
GREEN POINT;https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/112745526;House;Sale;;;152 m²;Burglar Bars;R4 500 000 ;2 Bedroom House for Sale in Green Point;https://images.prop24.com/309716477/Ensure1280x720|https://images.prop24.com/309716478/Ensure1280x720;https://images.prop24.com/309716477/Ensure1280x720;1.0;;152 m²;2.0;1.0
GREEN POINT;https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/112836323;House;Sale;;;270 m²;;R10 499 000 ;2 Bedroom House for Sale in Green Point;https://images.prop24.com/309692306/Ensure1280x720|https://images.prop24.com/309692308/Ensure1280x720;https://images.prop24.com/309692306/Ensure1280x720;;;270 m²;2.0;2.0
GREEN POINT;https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/113020820;House;Sale;;;;Electric Gate, Burglar Bars;R6 995 000 ;4 Bedroom House for Sale in Green Point;https://images.prop24.com/312113011/Ensure1280x720|https://images.prop24.com/312113012/Ensure1280x720;https://images.prop24.com/312113011/Ensure1280x720;1.0;;;4.0;2.0
GREEN POINT;https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/112424438;House;Sale;;;644.3 m²;;R11 750 000 ;11 Bedroom House for Sale in Green Point;https://images.prop24.com/302669263/Ensure1280x720|https://images.prop24.com/302669271/Ensure1280x720;https://images.prop24.com/302669263/Ensure1280x720;;476 m²;644.3 m²;11.0;4.0
GREEN POINT;https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/112924361;House;Sale;;;744 m²;;R18 000 000 ;6 Bedroom House for Sale in Green Point;https://images.prop24.com/310809143/Ensure1280x720|https://images.prop24.com/310809145/Ensure1280x720;https://images.prop24.com/310809143/Ensure1280x720;2.0;459 m²;744 m²;6.0;6.0
GREEN POINT;https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/112740457;House;Sale;;;143 m²;24 Hour Access, Alarm System, Intercom;R5 995 000 ;3 Bedroom House for Sale in Green Point;https://images.prop24.com/310582919/Ensure1280x720|https://images.prop24.com/308083740/Ensure1280x720;https://images.prop24.com/310582919/Ensure1280x720;;170 m²;143 m²;3.0;2.0
GREEN POINT;https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/111766216;House;Sale;;;440 m²;;R7 795 000 ;4 Bedroom House for Sale in Green Point;https://images.prop24.com/292473628/Ensure1280x720|https://images.prop24.com/292473629/Ensure1280x720;https://images.prop24.com/292473628/Ensure1280x720;1.0;280 m²;440 m²;4.0;3.0
GREEN POINT;https://www.property24.com/for-sale/green-point/cape-town/western-cape/11017/112935527;House;Sale;;;174 m²;;R8 250 000 ;3 Bedroom House for Sale in Green Point;https://images.prop24.com/310958109/Ensure1280x720|https://images.prop24.com/310958127/Ensure1280x720;https://images.prop24.com/310958109/Ensure1280x720;;;174 m²;3.0;2.0
GREEN POINT;https://www.property24.com/to-rent/green-point/cape-town/western-cape/11017/108976279;House;Rent;;;;;R65 000 ;2 Bedroom House to Rent in Green Point;;;3.0;169 m²;;2.0;2.0
CENTURY CITY;https://www.property24.com/for-sale/century-city/milnerton/western-cape/8027/112712992;House;Sale;;;478 m²;;R4 700 000 ;3 Bedroom House for Sale in Century City;https://images.prop24.com/307601742/Ensure1280x720|https://images.prop24.com/260583052/Ensure1280x720;https://images.prop24.com/307601742/Ensure1280x720;2.0;;478 m²;3.0;2.0
CENTURY CITY;https://www.property24.com/for-sale/century-city/milnerton/western-cape/8027/111984386;House;Sale;;;255 m²;Electric Garage, Security Gate, Intercom, Guard House, Guard, Perimeter Wall, Safe;R3 690 000 ;3 Bedroom House for Sale in Century City;https://images.prop24.com/306701761/Ensure1280x720|https://images.prop24.com/306701762/Ensure1280x720;https://images.prop24.com/306701761/Ensure1280x720;1.0;;255 m²;3.0;3.0
CENTURY CITY;https://www.property24.com/for-sale/century-city/milnerton/western-cape/8027/111112036;House;Sale;;;228 m²;1;R3 349 900 ;3 Bedroom House for Sale in Century City;https://images.prop24.com/281654181/Ensure1280x720|https://images.prop24.com/281654183/Ensure1280x720;https://images.prop24.com/281654181/Ensure1280x720;1.0;146 m²;228 m²;3.0;2.5
CENTURY CITY;https://www.property24.com/for-sale/century-city/milnerton/western-cape/8027/112417394;House;Sale;;;366 m²;;R5 495 000 ;3 Bedroom House for Sale in Century City;https://images.prop24.com/315131767/Ensure1280x720|https://images.prop24.com/315131768/Ensure1280x720;https://images.prop24.com/315131767/Ensure1280x720;2.0;201 m²;366 m²;3.0;2.5
CENTURY CITY;https://www.property24.com/for-sale/century-city/milnerton/western-cape/8027/112654250;House;Sale;;;329 m²;;R3 800 000 ;3 Bedroom House for Sale in Century City;https://images.prop24.com/199604225/Ensure1280x720|https://images.prop24.com/199604226/Ensure1280x720;https://images.prop24.com/199604225/Ensure1280x720;2.0;;329 m²;3.0;2.5
CENTURY CITY;https://www.property24.com/for-sale/century-city/milnerton/western-cape/8027/109357428;House;Sale;;;386 m²;;R3 995 000 ;3 Bedroom House for Sale in Century City;https://images.prop24.com/284208831/Ensure1280x720|https://images.prop24.com/284208832/Ensure1280x720;https://images.prop24.com/284208831/Ensure1280x720;2.0;147 m²;386 m²;3.0;2.0
CENTURY CITY;https://www.property24.com/for-sale/century-city/milnerton/western-cape/8027/112222210;House;Sale;;;882 m²;;R23 995 000 ;5 Bedroom House for Sale in Century City;https://images.prop24.com/299101600/Ensure1280x720|https://images.prop24.com/299101591/Ensure1280x720;https://images.prop24.com/299101600/Ensure1280x720;4.0;725 m²;882 m²;5.0;5.5
CENTURY CITY;https://www.property24.com/for-sale/century-city/milnerton/western-cape/8027/111997016;House;Sale;;;418 m²;;R6 200 000 ;4 Bedroom House for Sale in Century City;https://images.prop24.com/304130114/Ensure1280x720|https://images.prop24.com/295347789/Ensure1280x720;https://images.prop24.com/304130114/Ensure1280x720;;240 m²;418 m²;4.0;3.0
CENTURY CITY;https://www.property24.com/for-sale/century-city/milnerton/western-cape/8027/111647263;House;Sale;;;418 m²;Electric Gate, Security Gate, Alarm System, 24 Hour Response, Intercom, Closed Circuit TV, Guard House, Safe;R6 200 000 ;4 Bedroom House for Sale in Century City;https://images.prop24.com/296540227/Ensure1280x720|https://images.prop24.com/274279682/Ensure1280x720;https://images.prop24.com/296540227/Ensure1280x720;;240 m²;418 m²;4.0;3.0
CENTURY CITY;https://www.property24.com/for-sale/century-city/milnerton/western-cape/8027/112791767;House;Sale;;;150 m²;;R3 395 000 ;3 Bedroom House for Sale in Century City;https://images.prop24.com/308966850/Ensure1280x720|https://images.prop24.com/308966851/Ensure1280x720;https://images.prop24.com/308966850/Ensure1280x720;2.0;320 m²;150 m²;3.0;2.0
CENTURY CITY;https://www.property24.com/for-sale/century-city/milnerton/western-cape/8027/112400632;House;Sale;;;345 m²;1;R3 100 000 ;2 Bedroom House for Sale in Century City;https://images.prop24.com/302229337/Ensure1280x720|https://images.prop24.com/302229339/Ensure1280x720;https://images.prop24.com/302229337/Ensure1280x720;1.0;108 m²;345 m²;2.0;2.0
CENTURY CITY;https://www.property24.com/for-sale/century-city/milnerton/western-cape/8027/112523924;House;Sale;;;571 m²;24 hour manned security including smartphone-integrated security;R12 950 000 ;3 Bedroom House for Sale in Century City;https://images.prop24.com/304349352/Ensure1280x720|https://images.prop24.com/304349353/Ensure1280x720;https://images.prop24.com/304349352/Ensure1280x720;2.0;334 m²;571 m²;3.0;3.5
CENTURY CITY;https://www.property24.com/for-sale/century-city/milnerton/western-cape/8027/112622972;House;Sale;;;437 m²;;R7 300 000 ;3 Bedroom House for Sale in Century City;https://images.prop24.com/306026685/Ensure1280x720|https://images.prop24.com/306026686/Ensure1280x720;https://images.prop24.com/306026685/Ensure1280x720;2.0;217 m²;437 m²;3.0;2.0
CENTURY CITY;https://www.property24.com/for-sale/century-city/milnerton/western-cape/8027/112802475;House;Sale;;;;;R3 350 000 ;3 Bedroom House for Sale in Century City;https://images.prop24.com/315482718/Ensure1280x720|https://images.prop24.com/309128856/Ensure1280x720;https://images.prop24.com/315482718/Ensure1280x720;1.0;160 m²;;3.0;3.0
CENTURY CITY;https://www.property24.com/for-sale/century-city/milnerton/western-cape/8027/113002153;House;Sale;;;353 m²;;R3 050 000 ;3 Bedroom House for Sale in Century City;https://images.prop24.com/311797183/Ensure1280x720|https://images.prop24.com/311797184/Ensure1280x720;https://images.prop24.com/311797183/Ensure1280x720;1.0;114 m²;353 m²;3.0;2.0
CENTURY CITY;https://www.property24.com/for-sale/century-city/milnerton/western-cape/8027/112808082;House;Sale;;;290 m²;;R6 595 000 ;2.5 Bedroom House for Sale in Century City;https://images.prop24.com/309221789/Ensure1280x720|https://images.prop24.com/309221790/Ensure1280x720;https://images.prop24.com/309221789/Ensure1280x720;1.0;168 m²;290 m²;2.5;2.5
CENTURY CITY;https://www.property24.com/for-sale/century-city/milnerton/western-cape/8027/113123788;House;Sale;;;240 m²;;R6 200 000 ;4 Bedroom House for Sale in Century City;https://images.prop24.com/313875660/Ensure1280x720|https://images.prop24.com/313875664/Ensure1280x720;https://images.prop24.com/313875660/Ensure1280x720;;418 m²;240 m²;4.0;3.0
CENTURY CITY;https://www.property24.com/for-sale/century-city/milnerton/western-cape/8027/113146161;House;Sale;;;345 m²;;R3 100 000 ;3 Bedroom House for Sale in Century City;https://images.prop24.com/315481698/Ensure1280x720|https://images.prop24.com/314173863/Ensure1280x720;https://images.prop24.com/315481698/Ensure1280x720;1.0;150 m²;345 m²;3.0;2.0
CENTURY CITY;https://www.property24.com/for-sale/century-city/milnerton/western-cape/8027/113317493;House;Sale;;;514 m²;;R5 995 000 ;4 Bedroom House for Sale in Century City;https://images.prop24.com/315700420/Ensure1280x720|https://images.prop24.com/315700422/Ensure1280x720;https://images.prop24.com/315700420/Ensure1280x720;2.0;300 m²;514 m²;4.0;4.0
CENTURY CITY;https://www.property24.com/for-sale/bougain-villas-estate/milnerton/western-cape/33233/113330948;House;Sale;;;366 m²;Electric Garage, Alarm System, Intercom, 24 Hour Access, Guard House, Guard, Outdoor Beams, Boomed Area, Safe;R5 495 000 ;3 Bedroom House for Sale in Bougain Villas Estate;https://images.prop24.com/315963530/Ensure1280x720|https://images.prop24.com/315963531/Ensure1280x720;https://images.prop24.com/315963530/Ensure1280x720;1.0;201 m²;366 m²;3.0;3.0
CENTURY CITY;https://www.property24.com/for-sale/century-city/milnerton/western-cape/8027/113273231;House;Sale;;;309 m²;Security Gate, Guard House, Guard, Perimeter Wall, Safe;R3 495 000 ;3 Bedroom House for Sale in Century City;https://images.prop24.com/315461181/Ensure1280x720|https://images.prop24.com/315269129/Ensure1280x720;https://images.prop24.com/315461181/Ensure1280x720;1.0;126 m²;309 m²;3.0;2.0
CENTURY CITY;https://www.property24.com/for-sale/century-city/milnerton/western-cape/8027/113272685;House;Sale;;;514 m²;Totally Fenced, Electric Garage, Security Gate, Intercom, Guard House, Guard, Electric fencing, Perimeter Wall, Safe;R5 995 000 ;4 Bedroom House for Sale in Century City;https://images.prop24.com/315820743/Ensure1280x720|https://images.prop24.com/315820744/Ensure1280x720;https://images.prop24.com/315820743/Ensure1280x720;1.0;300 m²;514 m²;4.0;4.0
CENTURY CITY;https://www.property24.com/for-sale/century-city/milnerton/western-cape/8027/113297920;House;Sale;;Yes;240 m²;;R3 895 000 ;3 Bedroom House for Sale in Century City;https://images.prop24.com/315352341/Ensure1280x720|https://images.prop24.com/315352342/Ensure1280x720;https://images.prop24.com/315352341/Ensure1280x720;2.0;156 m²;240 m²;3.0;2.0
CENTURY CITY;https://www.property24.com/for-sale/century-city/milnerton/western-cape/8027/113297869;House;Sale;;;274 m²;;R2 495 000 ;2 Bedroom House for Sale in Century City;https://images.prop24.com/315350566/Ensure1280x720|https://images.prop24.com/315350567/Ensure1280x720;https://images.prop24.com/315350566/Ensure1280x720;1.0;85 m²;274 m²;2.0;2.0
CENTURY CITY;https://www.property24.com/to-rent/century-city/milnerton/western-cape/8027/113257730;House;Rent;;Yes;;;R29 500 ;3 Bedroom House to Rent in Century City;;https://images.prop24.com/314997598/Crop600x400;4.0;;224 m²;3.0;2.5
CENTURY CITY;https://www.property24.com/to-rent/century-city/milnerton/western-cape/8027/113427594;House;Rent;;;;;R23 000 ;2 Bedroom House to Rent in Century City;;https://images.prop24.com/317721440/Crop600x400;2.0;;294 m²;2.0;1.0
CENTURY CITY;https://www.property24.com/to-rent/century-city/milnerton/western-cape/8027/113297077;House;Rent;;;;;R30 000 ;2 Bedroom House to Rent in Century City;;https://images.prop24.com/315335715/Crop600x400;2.0;;457 m²;2.0;2.0
BRACKENFELL CENTRAL;https://www.property24.com/for-sale/brackenfell-central/brackenfell/western-cape/16670/113111910;House;Sale;;;;;R2 440 000 ;3 Bedroom House for Sale in Brackenfell Central;;https://images.prop24.com/313635753/Crop600x400;2.0;;345 m²;3.0;3.0
BRACKENFELL CENTRAL;https://www.property24.com/for-sale/brackenfell-central/brackenfell/western-cape/16670/113270887;House;Sale;;;;;R3 699 000 ;4 Bedroom House for Sale in Brackenfell Central;;https://images.prop24.com/315228877/Crop600x400;4.0;;551 m²;4.0;2.0
BRACKENFELL CENTRAL;https://www.property24.com/for-sale/brackenfell-central/brackenfell/western-cape/16670/110860470;House;Sale;;;134 m²;Alarm System, Burglar Bars;R1 399 000 ;3 Bedroom House for Sale in Brackenfell Central;https://images.prop24.com/277899500/Ensure1280x720|https://images.prop24.com/277111830/Ensure1280x720;https://images.prop24.com/277899500/Ensure1280x720;1.0;;134 m²;3.0;1.0
BRACKENFELL CENTRAL;https://www.property24.com/to-rent/brackenfell-central/brackenfell/western-cape/16670/113389171;House;Rent;;;;;R18 500 ;3 Bedroom House to Rent in Brackenfell Central;;https://images.prop24.com/317105792/Crop600x400;4.0;;154 m²;3.0;3.5
BRACKENFELL CENTRAL;https://www.property24.com/to-rent/brackenfell-central/brackenfell/western-cape/16670/111751601;House;Rent;;;;;R19 950 ;4 Bedroom House to Rent in Brackenfell Central;;https://images.prop24.com/316158600/Crop600x400;4.0;;;4.0;4.0
BRACKENFELL SOUTH;https://www.property24.com/for-sale/brackenfell-south/brackenfell/western-cape/12863/112751411;House;Sale;;Yes;;;R3 295 000 ;3 Bedroom House for Sale in Brackenfell South;;https://images.prop24.com/308275060/Crop600x400;4.0;;426 m²;3.0;2.0
BRACKENFELL SOUTH;https://www.property24.com/for-sale/brackenfell-south/brackenfell/western-cape/12863/113435652;House;Sale;;;;;R1 595 000 ;2 Bedroom House for Sale in Brackenfell South;;https://images.prop24.com/317861389/Crop600x400;3.0;;;2.0;1.0
BRACKENFELL SOUTH;https://www.property24.com/for-sale/brackenfell-south/brackenfell/western-cape/12863/113312281;House;Sale;;;;;R1 950 000 ;2 Bedroom House for Sale in Brackenfell South;;https://images.prop24.com/315861663/Crop600x400;2.0;;180 m²;2.0;2.0
BRACKENFELL SOUTH;https://www.property24.com/to-rent/brackenfell-south/brackenfell/western-cape/12863/113422451;House;Rent;;;;;R17 500 ;House to Rent in Brackenfell South;;https://images.prop24.com/317654658/Crop600x400;;;;;
BRACKENFELL SOUTH;https://www.property24.com/to-rent/brackenfell-south/brackenfell/western-cape/12863/113446788;House;Rent;;;;;R16 000 ;3 Bedroom House to Rent in Brackenfell South;;https://images.prop24.com/318055166/Crop600x400;3.0;;700 m²;3.0;2.0
BRACKENFELL SOUTH;https://www.property24.com/to-rent/brackenfell-south/brackenfell/western-cape/12863/112759921;House;Rent;;;;;R15 300 ;3 Bedroom House to Rent in Brackenfell South;;https://images.prop24.com/308407823/Crop600x400;1.0;;;3.0;1.0
BLOUBERGRANT;https://www.property24.com/for-sale/bloubergrant/blouberg/western-cape/11587/110822881;House;Sale;;;975 m²;1;R6 350 000 ;7 Bedroom House for Sale in Bloubergrant;https://images.prop24.com/295834150/Ensure1280x720|https://images.prop24.com/276403033/Ensure1280x720;https://images.prop24.com/295834150/Ensure1280x720;2.0;418 m²;975 m²;7.0;5.0
BLOUBERGRANT;https://www.property24.com/for-sale/bloubergrant/blouberg/western-cape/11587/111440340;House;Sale;;;891 m²;Partially Fenced;R4 195 000 ;3 Bedroom House for Sale in Bloubergrant;https://images.prop24.com/310313879/Ensure1280x720|https://images.prop24.com/310313880/Ensure1280x720;https://images.prop24.com/310313879/Ensure1280x720;3.0;228 m²;891 m²;3.0;3.0
BLOUBERGRANT;https://www.property24.com/for-sale/bloubergrant/blouberg/western-cape/11587/112224593;House;Sale;;;1 208 m²;;R4 495 000 ;5 Bedroom House for Sale in Bloubergrant;https://images.prop24.com/314104091/Ensure1280x720|https://images.prop24.com/314104092/Ensure1280x720;https://images.prop24.com/314104091/Ensure1280x720;2.0;356 m²;1 208 m²;5.0;4.0
